id|authentication_methods|latitude|longitude|payment_methods|images|operator|operator:website|operator:type|operator:phone|operator:email|network|capacity|ele|check_date|opening_hours
98514|[32]|54.379818|18.6341152|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-10-20|24/7
98515|[32]|54.4073563|18.5698242|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-11-19|24/7
98516|[32]|54.34903|18.62297|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-11-19|24/7
98517|[32]|54.3425865|18.6474552|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-12-17|24/7
98518|[32]|54.3532562|18.64883|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-11-19|24/7
98519|[32]|54.34186|18.6227169|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-11-19|24/7
98520|[32]|54.3588371|18.6408939|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-12-17|24/7
98521|[32]|54.41686|18.5910034|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-12-17|24/7
98522|[32]|54.3767052|18.6323681|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-11-19|24/7
98523|[32]|54.4644127|17.0281372|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-10-01|24/7
98524|[32]|54.3494835|18.6368046|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-12-08|24/7
98525|[32]|54.35794|18.57538|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2021-12-17|24/7
98950|[32]|54.3282928|18.5802116|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-05-04|24/7
99908|[32]|54.3971634|18.5946159|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-06-13|24/7
99909|[32]|54.40353|18.6423645|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-06-13|24/7
101338|[32]|54.3498421|18.5822239|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-06-22|24/7
101339|[32]|54.3521652|18.5760555|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-06-22|24/7
101479|[32]|53.0154076|18.5980568|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-06-29|24/7
102606|[32]|54.4070778|18.6169|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-04|24/7
102607|[32]|54.4070778|18.6169|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-04|24/7
102608|[32]|54.4070778|18.6169|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-04|24/7
102609|[32]|54.4070778|18.6169|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-04|24/7
102610|[32]|54.4070778|18.6169|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-04|24/7
102613|[32]|54.35509|18.49341|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-22|24/7
102614|[32]|54.42338|18.5978737|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-04|24/7
102615|[32]|54.3794174|18.6045322|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-04|24/7
102617|[32]|54.3793564|18.6074333|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-04|24/7
102925|[32]|54.3051|18.5812817|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-17|24/7
102926|[32]|54.3663025|18.6337624|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-17|24/7
102928|[32]|54.3346519|18.6280365|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-17|24/7
103005|[32]|54.38501|18.5905113|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-19|24/7
103006|[32]|54.3804321|18.5891171|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-08-19|24/7
104752|[32]|52.976368|18.5633869|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-07|24/7
104753|[32]|52.976368|18.5633869|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-07|24/7
104754|[32]|53.0246239|18.6344986|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-07|24/7
104755|[32]|53.0188|18.6730747|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-07|24/7
104756|[32]|53.0188|18.6730747|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-07|24/7
104757|[32]|53.0225143|18.6120777|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-07|24/7
104758|[32]|53.0172043|18.6136055|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-07|24/7
104760|[32]|54.4170647|18.5755768|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-07|24/7
104939|[32]|54.3258553|18.61862|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-21|24/7
104940|[32]|54.3807945|18.61353|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-21|24/7
104941|[32]|54.32723|18.6067715|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-21|24/7
104942|[32]|54.38802|18.6238155|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-21|24/7
104943|[32]|54.4126663|18.5812874|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-21|24/7
104944|[32]|54.4126663|18.5812874|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-21|24/7
104945|[32]|54.37344|18.62569|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-21|24/7
105004|[32]|52.9956245|18.6174335|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2022-11-23|24/7
106069|[32]|52.8838844|18.79074|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-03-10|24/7
106093|[32]|53.0091934|18.6013432|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-03-15|24/7
106094|[32]|53.0138779|18.6137333|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-03-15|24/7
106095|[32]|53.0138779|18.6137333|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-03-15|24/7
106503|[32]|53.01279|18.6186981|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-04-21|24/7
106504|[32]|53.01279|18.6186981|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-04-21|24/7
106505|[32]|52.65404|19.0701|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-04-21|24/7
106506|[32]|52.6689|19.02989|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-04-21|24/7
106507|[32]|52.68217|19.01038|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-04-21|24/7
106508|[32]|52.64988|19.04958|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-04-21|24/7
106509|[32]|52.64449|19.03489|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-04-21|24/7
106510|[32]|52.66889|19.02984|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-04-21|24/7
106511|[32]|52.60655|19.0188|[4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-04-21|24/7
106540|[32]|54.34914|18.5900726|[1, 4]|[]|Energa Obrót S. A.|https://emobility.pl/|1|555-555-537|emobility@energa.pl|Energa Obrót S. A.|1||2023-04-25|24/7
34545|[32]|50.1323166|18.5513115|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34546|[32]|50.3188|18.94551|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34547|[32]|51.13044|16.9665165|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34548|[32]|50.8351059|19.1539326|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34549|[32]|51.1268349|17.0460186|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34550|[32]|51.11639|17.0236454|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34551|[32]|50.80281|19.0876369|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34552|[32]|51.08426|17.0247345|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34553|[32]|50.0812149|19.77406|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34554|[32]|50.0789|19.75838|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34555|[32]|52.3292923|17.0936031|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34556|[32]|52.3272934|17.09255|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34557|[32]|52.3878975|16.4758854|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34558|[32]|52.3866272|16.4760246|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34559|[32]|50.4659538|19.2297726|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34560|[32]|50.84772|19.0450859|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34561|[32]|50.4615|18.1608162|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34562|[32]|50.46321|18.1615067|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34563|[32]|52.32503|14.6529522|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34564|[32]|52.3241768|14.6529865|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34565|[32]|50.3170624|19.24718|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34566|[32]|50.23039|18.9727135|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34567|[32]|50.1024437|19.0077419|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34568|[32]|52.5864944|19.6503754|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34570|[32]|50.017128|20.861927|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34571|[32]|50.2783051|19.0821018|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34572|[32]|50.1056061|19.0068836|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34573|[32]|50.04588|19.9772949|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2022-11-09|24/7
34574|[32]|50.2625351|19.0443611|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34575|[32]|50.1475143|19.2960987|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34576|[32]|50.71877|19.1559|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34577|[32]|50.0712433|19.8935547|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34578|[32]|49.3213425|19.985569|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34579|[32]|52.3836937|16.9429817|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34580|[32]|52.7450676|15.1562061|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34581|[32]|52.409874|17.00824|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34583|[32]|50.2522049|19.048624|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34584|[32]|51.7520866|19.5351124|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34588|[32]|54.5504951|18.4256573|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34590|[32]|54.4510155|16.9681015|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34591|[32]|51.7959747|19.5095425|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34593|[32]|54.277153|18.5887127|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34595|[32]|50.0690422|19.9793949|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34582|[32]|52.9007339|18.72458|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34585|[32]|50.92928|22.2489338|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34586|[32]|50.07512|19.9102669|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34587|[32]|50.25393|19.0468788|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34589|[32]|50.06145|21.9426632|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34592|[32]|50.0626259|22.0115318|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
34594|[32]|53.4190063|18.4757385|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
36233|[32]|53.5823746|20.1802387|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
36559|[32]|51.0728035|16.2152882|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
36560|[32]|51.07292|16.2119312|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
36897|[32]|53.3384132|14.4230709|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
36901|[32]|53.3366661|14.4216328|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
37137|[32]|52.17919|18.1199169|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
37247|[32]|52.42687|16.9178238|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
37282|[32]|53.1443634|18.1552963|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
38681|[32]|51.7402267|19.4209251|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
38682|[32]|50.2869148|18.6725|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39008|[32]|50.1495132|19.3012657|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39517|[32]|54.3947945|18.5789814|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39518|[32]|54.4744568|18.5158615|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39519|[32]|53.46564|14.5790777|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39520|[32]|54.32632|18.6078739|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39521|[32]|54.4026375|18.58432|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39523|[32]|51.0982475|16.99273|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39524|[32]|54.3090172|18.5615253|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39525|[32]|53.1372643|17.9618473|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39526|[32]|52.9923744|18.63389|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39542|[32]|53.4543877|14.5373926|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39604|[32]|53.4067154|14.5037851|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39610|[32]|52.3874474|16.9677639|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2022-03-22|24/7
39611|[32]|52.2602463|15.5334167|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39695|[32]|52.9081421|22.09315|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39826|[32]|51.41038|21.1835251|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2022-06-01|24/7
39827|[32]|50.62314|20.284008|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
39919|[32]|54.2310371|16.30849|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
41310|[32]|52.53381|19.7608376|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
41313|[32]|53.8898239|19.7358189|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
41315|[32]|53.8823471|19.7327652|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
42816|[32]|52.2456474|21.0056362|[1, 2, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2023-03-22|24/7
42846|[32]|50.1608734|19.4423981|[1]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-12-14|24/7
42847|[32]|53.2997971|20.43716|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
42940|[32]|52.57558|19.6567631|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-05-12|24/7
43019|[32]|53.56866|14.8321037|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
43031|[32]|53.8601837|21.2827873|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
43056|[32]|52.7003975|18.9636|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
43058|[32]|52.6760635|18.19868|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
43127|[32]|51.7581062|19.5546932|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
43128|[32]|51.78236|19.4834518|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
43129|[32]|51.7903976|19.4196262|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-23|24/7
43522|[32]|54.5763855|18.3790321|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-08-30|24/7
43577|[32]|50.3003159|18.8675156|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-07-28|24/7
43578|[32]|52.56069|17.7931862|[1, 4]|[]|PKN Orlen S.A.|https://opinie.orlen.pl/|1|502167536||PKN Orlen S.A.|1||2021-08-30|24/7
